,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
1227,Amy Adams,25,1669000000.0,66760000.0,4904929103,196197164.12,4904929103,196197164.12,650829604.0,26033184.16,3235929103.0,129437164.12
1229,Amy Aquino,5,90300000.0,18060000.0,152927145,30585429.0,152927145,30585429.0,18080629.0,3616125.8,62627145.0,12525429.0
1242,Amy Hill,5,290000000.0,58000000.0,718422968,143684593.6,718422968,143684593.6,183540847.0,36708169.4,428422968.0,85684593.6
1243,Amy Irving,3,46500000.0,15500000.0,161008197,53669399.0,161008197,53669399.0,31495384.0,10498461.333333334,114508197.0,38169399.0
1246,Amy Landecker,3,47200000.0,15733333.333333334,98502181,32834060.333333332,98502181,32834060.333333332,11178267.0,3726089.0,51302181.0,17100727.0
1249,Amy Madigan,3,39000000.0,13000000.0,56137953,18712651.0,56137953,18712651.0,-4295945.0,-1431981.6666666667,17137953.0,5712651.0
1253,Amy Poehler,18,957000000.0,53166666.666666664,3172847847,176269324.83333334,3172847847,176269324.83333334,648846704.0,36047039.11111111,2215847847.0,123102658.16666667
1257,Amy Ryan,12,429200000.0,35766666.666666664,926460183,77205015.25,926460183,77205015.25,24678160.0,2056513.3333333333,497260183.0,41438348.583333336
1258,Amy Schumer,4,129000000.0,32250000.0,306176622,76544155.5,306176622,76544155.5,85396779.0,21349194.75,177176622.0,44294155.5
1259,Amy Sedaris,9,715000000.0,79444444.44444445,3111139515,345682168.3333333,3111139515,345682168.3333333,504706288.0,56078476.44444445,2396139515.0,266237723.8888889
1260,Amy Seimetz,6,123115000.0,20519166.666666668,381918363,63653060.5,381918363,63653060.5,25210726.0,4201787.666666667,258803363.0,43133893.833333336
1263,Amy Smart,8,188000000.0,23500000.0,568650619,71081327.375,568650619,71081327.375,119963696.0,14995462.0,380650619.0,47581327.375
1281,Ana Gasteyer,6,195500000.0,32583333.333333332,705104003,117517333.83333333,705104003,117517333.83333333,206904899.0,34484149.833333336,509604003.0,84934000.5
1296,Ana de Armas,6,279519834.0,46586639.0,674902986,112483831.0,674902986,112483831.0,25689003.0,4281500.5,395383152.0,65897192.0
1297,Ana de la Reguera,4,258000000.0,64500000.0,435482481,108870620.25,435482481,108870620.25,6711227.0,1677806.75,177482481.0,44370620.25
1299,Analeigh Tipton,4,245000000.0,61250000.0,948712707,237178176.75,948712707,237178176.75,131175501.0,32793875.25,703712707.0,175928176.75
1301,Anamaria Marinca,3,178654959.0,59551653.0,391799457,130599819.0,391799457,130599819.0,-51075288.0,-17025096.0,213144498.0,71048166.0
1316,Anastasia Hille,3,21267057.491577517,7089019.163859173,25868889,8622963.0,25868889,8622963.0,-15502164.491577517,-5167388.163859173,4601831.508422483,1533943.8361408275
1320,Anatole Taubman,3,253000000.0,84333333.33333333,671268716,223756238.66666666,671268716,223756238.66666666,-65346895.0,-21782298.333333332,418268716.0,139422905.33333334
1328,Anders Holm,5,148000000.0,29600000.0,485513603,97102720.6,485513603,97102720.6,103716517.0,20743303.4,337513603.0,67502720.6
1337,Andie MacDowell,5,139000000.0,27800000.0,304048190,60809638.0,304048190,60809638.0,55685528.0,11137105.6,165048190.0,33009638.0
1341,Andre Braugher,6,474000000.0,79000000.0,908466741,151411123.5,908466741,151411123.5,-92194405.0,-15365734.166666666,434466741.0,72411123.5
1346,Andre Royo,4,70500000.0,17625000.0,67636413,16909103.25,67636413,16909103.25,-6599238.0,-1649809.5,-2863587.0,-715896.75
1367,Andrea Martin,7,143000000.0,20428571.42857143,646889416,92412773.71428572,646889416,92412773.71428572,291874911.0,41696415.85714286,503889416.0,71984202.28571428
1368,Andrea Moore,3,86000000.0,28666666.666666668,209874533,69958177.66666667,209874533,69958177.66666667,15010713.0,5003571.0,123874533.0,41291511.0
1374,Andrea Riseborough,10,242200000.0,24220000.0,511356437,51135643.7,511356437,51135643.7,-61888485.0,-6188848.5,269156437.0,26915643.7
1377,Andrea Roth,3,51000000.0,17000000.0,55806679,18602226.333333332,55806679,18602226.333333332,-20592889.0,-6864296.333333333,4806679.0,1602226.3333333333
1378,Andrea Savage,3,152000000.0,50666666.666666664,230785288,76928429.33333333,230785288,76928429.33333333,36295855.0,12098618.333333334,78785288.0,26261762.666666668
1383,Andreas Apergis,3,96000000.0,32000000.0,219316735,73105578.33333333,219316735,73105578.33333333,438992.0,146330.66666666666,123316735.0,41105578.333333336
1405,Andrew Airlie,7,264000000.0,37714285.71428572,1456422798,208060399.7142857,1456422798,208060399.7142857,278180926.0,39740132.28571428,1192422798.0,170346114.0
1417,Andrew Bryniarski,3,95500000.0,31833333.333333332,184979878,61659959.333333336,184979878,61659959.333333336,43580216.0,14526738.666666666,89479878.0,29826626.0
1426,Andrew Daly,5,212500000.0,42500000.0,551789083,110357816.6,551789083,110357816.6,61702338.0,12340467.6,339289083.0,67857816.6
1428,Andrew Dice Clay,3,72000000.0,24000000.0,548871856,182957285.33333334,548871856,182957285.33333334,182985020.0,60995006.666666664,476871856.0,158957285.33333334
1434,Andrew Fiscella,5,101000000.0,20200000.0,292284550,58456910.0,292284550,58456910.0,36865179.0,7373035.8,191284550.0,38256910.0
1441,Andrew Garfield,10,652500000.0,65250000.0,2036539137,203653913.7,2036539137,203653913.7,10242205.0,1024220.5,1384039137.0,138403913.7
1450,Andrew Havill,5,53122524.97192505,10624504.99438501,447154778,89430955.6,447154778,89430955.6,94537692.02807495,18907538.40561499,394032253.028075,78806450.60561499
1452,Andrew Howard,8,371628251.4635026,46453531.43293782,1478178064,184772258.0,1478178064,184772258.0,249815937.5364974,31226992.192062177,1106549812.5364974,138318726.56706217
1480,Andrew Pleavin,3,205000000.0,68333333.33333333,799522762,266507587.33333334,799522762,266507587.33333334,112452402.0,37484134.0,594522762.0,198174254.0
1482,Andrew Rannells,3,58000000.0,19333333.333333332,304337864,101445954.66666667,304337864,101445954.66666667,71761212.0,23920404.0,246337864.0,82112621.33333333
1493,Andrew Scott,6,587000000.0,97833333.33333333,1612301290,268716881.6666667,1612301290,268716881.6666667,-139432032.0,-23238672.0,1025301290.0,170883548.33333334
1521,André Benjamin,6,321000000.0,53500000.0,433158220,72193036.66666667,433158220,72193036.66666667,-42828374.0,-7138062.333333333,112158220.0,18693036.666666668
1524,André Dussollier,4,142049314.0,35512328.5,151132692,37783173.0,151132692,37783173.0,-127772830.0,-31943207.5,9083378.0,2270844.5
1527,André Hennicke,4,69637850.0,17409462.5,145974097,36493524.25,145974097,36493524.25,-47848851.0,-11962212.75,76336247.0,19084061.75
1528,André Holland,4,169000000.0,42250000.0,318768440,79692110.0,318768440,79692110.0,100146918.0,25036729.5,149768440.0,37442110.0
1554,Andy Dick,4,78000000.0,19500000.0,316552598,79138149.5,316552598,79138149.5,96134648.0,24033662.0,238552598.0,59638149.5
1555,Andy Garcia,16,746700000.0,46668750.0,2236272611,139767038.1875,2236272611,139767038.1875,24924975.0,1557810.9375,1489572611.0,93098288.1875
1556,Andy Gathergood,3,108000000.0,36000000.0,203353118,67784372.66666667,203353118,67784372.66666667,-42697627.0,-14232542.333333334,95353118.0,31784372.666666668
1563,Andy Lau,6,254196759.98605174,42366126.66434196,574400157,95733359.5,574400157,95733359.5,-196781163.98605174,-32796860.664341956,320203397.01394826,53367232.83565804
1572,Andy Nyman,6,170561262.4859625,28426877.080993753,1318786514,219797752.33333334,1318786514,219797752.33333334,162032282.5140375,27005380.419006247,1148225251.5140376,191370875.2523396
1578,Andy Richter,14,950500000.0,67892857.14285715,3278681012,234191500.85714287,3278681012,234191500.85714287,450460722.0,32175765.85714286,2328181012.0,166298643.7142857
1581,Andy Samberg,12,696500000.0,58041666.666666664,2440409420,203367451.66666666,2440409420,203367451.66666666,313776910.0,26148075.833333332,1743909420.0,145325785.0
1582,Andy Serkis,15,1892841893.7289438,126189459.5819296,7897387683,526492512.2,7897387683,526492512.2,1415575555.2710562,94371703.68473707,6004545789.271056,400303052.6180704
1602,Angela Bassett,11,1079000000.0,98090909.0909091,3068635154,278966832.1818182,3068635154,278966832.1818182,372536909.0,33866991.72727273,1989635154.0,180875923.0909091
1605,Angela Curran,3,35000000.0,11666666.666666666,161243744,53747914.666666664,161243744,53747914.666666664,8742950.0,2914316.6666666665,126243744.0,42081248.0
1616,Angela Lansbury,4,285000000.0,71250000.0,1171780484,292945121.0,1171780484,292945121.0,272947950.0,68236987.5,886780484.0,221695121.0
1628,Angela Sarafyan,3,141000000.0,47000000.0,35457825,11819275.0,35457825,11819275.0,-123361730.0,-41120576.666666664,-105542175.0,-35180725.0
1639,Angelina Jolie,23,2138000000.0,92956521.73913044,6108078808,265568643.82608697,6108078808,265568643.82608697,-46758639.0,-2032984.3043478262,3970078808.0,172612122.08695653
1654,Angie Harmon,3,146000000.0,48666666.666666664,264697771,88232590.33333333,264697771,88232590.33333333,12689363.0,4229787.666666667,118697771.0,39565923.666666664
1657,Angourie Rice,5,305400000.0,61080000.0,1359553708,271910741.6,1359553708,271910741.6,174282040.0,34856408.0,1054153708.0,210830741.6
1658,Angus Barnett,3,381000000.0,127000000.0,1455334576,485111525.3333333,1455334576,485111525.3333333,97356823.0,32452274.333333332,1074334576.0,358111525.3333333
1661,Angus Macfadyen,6,147000000.0,24500000.0,522780144,87130024.0,522780144,87130024.0,151546589.0,25257764.833333332,375780144.0,62630024.0
1662,Angus Sampson,7,191000000.0,27285714.285714287,1009079126,144154160.85714287,1009079126,144154160.85714287,278261037.0,39751576.71428572,818079126.0,116868446.57142857
1669,Anika Noni Rose,5,204000000.0,40800000.0,491611111,98322222.2,491611111,98322222.2,44822020.0,8964404.0,287611111.0,57522222.2
1683,Anjelica Huston,10,356000000.0,35600000.0,753849660,75384966.0,753849660,75384966.0,104874643.0,10487464.3,397849660.0,39784966.0
1691,Ann Dowd,10,214870000.0,21487000.0,624440298,62444029.8,624440298,62444029.8,131490407.0,13149040.7,409570298.0,40957029.8
1705,Ann-Margret,5,149000000.0,29800000.0,569363572,113872714.4,569363572,113872714.4,185593318.0,37118663.6,420363572.0,84072714.4
1715,Anna Camp,4,116000000.0,29000000.0,804533962,201133490.5,804533962,201133490.5,407902965.0,101975741.25,688533962.0,172133490.5
1716,Anna Chancellor,4,99000000.0,24750000.0,149344338,37336084.5,149344338,37336084.5,-21691984.0,-5422996.0,50344338.0,12586084.5
1720,Anna Deavere Smith,3,110000000.0,36666666.666666664,122415387,40805129.0,122415387,40805129.0,-48277449.0,-16092483.0,12415387.0,4138462.3333333335
1724,Anna Faris,18,791500000.0,43972222.222222224,2942853131,163491840.6111111,2942853131,163491840.6111111,618150418.0,34341689.88888889,2151353131.0,119519618.3888889
1727,Anna Friel,4,232000000.0,58000000.0,282869999,70717499.75,282869999,70717499.75,-83814157.0,-20953539.25,50869999.0,12717499.75
1737,Anna Kendrick,24,752200000.0,31341666.666666668,3827963576,159498482.33333334,3827963576,159498482.33333334,1162908137.0,48454505.708333336,3075763576.0,128156815.66666667
1744,Anna Maria Horsford,5,276000000.0,55200000.0,694701952,138940390.4,694701952,138940390.4,117893339.0,23578667.8,418701952.0,83740390.4
1746,Anna Massey,4,55000000.0,13750000.0,58675385,14668846.25,58675385,14668846.25,-35413820.0,-8853455.0,3675385.0,918846.25
1751,Anna Paquin,14,988600000.0,70614285.71428572,2539480101,181391435.7857143,2539480101,181391435.7857143,140669231.0,10047802.214285715,1550880101.0,110777150.07142857
1753,Anna Popplewell,4,572000000.0,143000000.0,1613395015,403348753.75,1613395015,403348753.75,-22609632.0,-5652408.0,1041395015.0,260348753.75
1771,AnnaSophia Robb,8,394000000.0,49250000.0,1114031434,139253929.25,1114031434,139253929.25,165209466.0,20651183.25,720031434.0,90003929.25
1776,Annabelle Wallis,4,334500000.0,83625000.0,893084959,223271239.75,893084959,223271239.75,-76092601.0,-19023150.25,558584959.0,139646239.75
1779,Annalise Basso,3,24000000.0,8000000.0,177904246,59301415.333333336,177904246,59301415.333333336,69409235.0,23136411.666666668,153904246.0,51301415.333333336
1782,Anne Archer,4,197500000.0,49375000.0,236077167,59019291.75,236077167,59019291.75,-31006439.0,-7751609.75,38577167.0,9644291.75
1785,Anne Consigny,3,60129676.6,20043225.533333335,30138695,10046231.666666666,30138695,10046231.666666666,-57502403.6,-19167467.866666667,-29990981.6,-9996993.866666667
1791,Anne Hathaway,25,1536500000.0,61460000.0,6378640353,255145614.12,6378640353,255145614.12,928232078.0,37129283.12,4842140353.0,193685614.12
1792,Anne Heche,4,78000000.0,19500000.0,135467103,33866775.75,135467103,33866775.75,6685454.0,1671363.5,57467103.0,14366775.75
1813,Anne-Marie Duff,3,54000000.0,18000000.0,70196192,23398730.666666668,70196192,23398730.666666668,-39437256.0,-13145752.0,16196192.0,5398730.666666667
1823,Annette Bening,11,274000000.0,24909090.90909091,1344177954,122197995.81818181,1344177954,122197995.81818181,292691502.0,26608318.363636363,1070177954.0,97288904.9090909
1831,Annie Corley,3,145000000.0,48333333.333333336,334749863,111583287.66666667,334749863,111583287.66666667,83104791.0,27701597.0,189749863.0,63249954.333333336
1839,Annie Mumolo,3,84000000.0,28000000.0,350995812,116998604.0,350995812,116998604.0,160087687.0,53362562.333333336,266995812.0,88998604.0
1841,Annie Parisse,6,273000000.0,45500000.0,811912835,135318805.83333334,811912835,135318805.83333334,153156049.0,25526008.166666668,538912835.0,89818805.83333333
1847,Annika Hallin,3,21880800.0,7293600.0,215843760,71947920.0,215843760,71947920.0,1042807.0,347602.3333333333,193962960.0,64654320.0
1858,Ansel Elgort,9,457000000.0,50777777.777777776,1398390296,155376699.55555555,1398390296,155376699.55555555,164315727.0,18257303.0,941390296.0,104598921.77777778
1861,Anson Mount,7,179000000.0,25571428.57142857,405542672,57934667.428571425,405542672,57934667.428571425,21778926.0,3111275.1428571427,226542672.0,32363238.85714286
1867,Anthony Anderson,19,729800000.0,38410526.315789476,2363074838,124372359.89473684,2363074838,124372359.89473684,608675149.0,32035534.157894738,1633274838.0,85961833.57894737
1875,Anthony Chau-Sang Wong,3,192428966.0,64142988.666666664,446555489,148851829.66666666,446555489,148851829.66666666,-67548339.0,-22516113.0,254126523.0,84708841.0
1879,Anthony Daniels,6,1018500000.0,169750000.0,5879642567,979940427.8333334,5879642567,979940427.8333334,1726738972.0,287789828.6666667,4861142567.0,810190427.8333334
1885,Anthony Edwards,4,171000000.0,42750000.0,445863378,111465844.5,445863378,111465844.5,21257517.0,5314379.25,274863378.0,68715844.5
1893,Anthony Head,6,175992883.74017376,29332147.29002896,440113830,73352305.0,440113830,73352305.0,-54721631.74017376,-9120271.956695626,264120946.25982624,44020157.70997104
1894,Anthony Heald,3,166000000.0,55333333.333333336,310580565,103526855.0,310580565,103526855.0,-3927666.0,-1309222.0,144580565.0,48193521.666666664
1895,Anthony Hopkins,22,1887200000.0,85781818.18181819,4474325035,203378410.6818182,4474325035,203378410.6818182,-327877920.0,-14903541.818181818,2587125035.0,117596592.5
1899,Anthony LaPaglia,4,178000000.0,44500000.0,538389140,134597285.0,538389140,134597285.0,18293983.0,4573495.75,360389140.0,90097285.0
1900,Anthony Mackie,22,1843665000.0,83802954.54545455,7205014284,327500649.27272725,7205014284,327500649.27272725,816283977.0,37103817.13636363,5361349284.0,243697694.72727272
1903,Anthony Michael Hall,4,238000000.0,59500000.0,1065311285,266327821.25,1065311285,266327821.25,349501645.0,87375411.25,827311285.0,206827821.25
1910,Anthony Rapp,3,114000000.0,38000000.0,468216155,156072051.66666666,468216155,156072051.66666666,154360665.0,51453555.0,354216155.0,118072051.66666667
1921,Antje Traue,6,407500000.0,67916666.66666667,903613169,150602194.83333334,903613169,150602194.83333334,-40866396.0,-6811066.0,496113169.0,82685528.16666667
1930,Anton Lesser,3,286000000.0,95333333.33333333,1088795223,362931741.0,1088795223,362931741.0,-38423811.0,-12807937.0,802795223.0,267598407.66666666
1936,Anton Yelchin,15,966950000.0,64463333.333333336,1913596161,127573077.4,1913596161,127573077.4,-30574392.0,-2038292.8,946646161.0,63109744.06666667
1937,Antoni Corone,8,289000000.0,36125000.0,512019861,64002482.625,512019861,64002482.625,-16828243.0,-2103530.375,223019861.0,27877482.625
1943,Antonie Kamerling,3,137000000.0,45666666.666666664,99510345,33170115.0,99510345,33170115.0,-90445775.0,-30148591.666666668,-37489655.0,-12496551.666666666
1947,Antonio Banderas,26,1488651500.0,57255826.92307692,4927006161,189500236.96153846,4927006161,189500236.96153846,507679078.0,19526118.384615384,3438354661.0,132244410.03846154
1963,Antonio de la Torre,3,21591445.0,7197148.333333333,110435452,36811817.333333336,110435452,36811817.333333336,-7282911.0,-2427637.0,88844007.0,29614669.0
1972,Anupam Kher,10,91555167.66820279,9155516.766820278,470104454,47010445.4,470104454,47010445.4,136348043.3317972,13634804.333179722,378549286.33179724,37854928.633179724
1977,Anushka Sharma,4,37550374.14600518,9387593.536501296,205944942,51486235.5,205944942,51486235.5,-18314562.146005183,-4578640.536501296,168394567.85399482,42098641.963498704
1980,Anya Taylor-Joy,7,65880800.0,9411542.857142856,615828900,87975557.14285715,615828900,87975557.14285715,225642326.0,32234618.0,549948100.0,78564014.28571428
